polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
36268,353.038,13.082,14.187,53.378,60.792,122,98,319.54,11.048,10.268
36269,353.491,12.198,14.193,50.034,58.095,122,99,322.3,11.078,10.314
36270,353.055,11.687,14.229,49.747,58.465,121,100,319.25,11.049,10.187
36271,353.517,10.828,14.234,55.58,63.064,121,100,319.25,11.08,10.094
36272,353.051,10.338,14.274,55.487,63.16,121,101,316.6,11.049,10.055
36273,353.407,9.52,14.286,55.911,63.472,121,102,315.89,11.073,10.047
36274,352.878,9.163,14.332,63.235,61.847,120,102,310.31,11.037,12.68
36275,353.171,8.405,14.349,46.499,47.409,120,103,320.66,11.057,12.207
36276,352.653,8.048,14.394,42.567,48.581,119,104,326.65,11.023,11.163
36277,352.704,7.207,14.42,45.591,50.829,118,105,319.93,11.026,11.183
36278,353.279,6.755,14.4,39.425,43.924,119,105,320.58,11.064,11.603
36279,352.978,5.941,14.446,38.665,43.333,118,106,318.92,11.044,11.595
36280,353.448,5.486,14.432,45.945,51.026,118,107,318.8,11.076,11.181
36281,353.041,4.681,14.486,42.416,48.349,118,108,319.06,11.048,11.161
36282,353.513,4.234,14.472,39.908,45.709,118,109,324.81,11.08,11.299
36283,353.081,3.416,14.525,37.0,43.603,117,110,323.34,11.051,11.28
36284,353.527,2.95,14.51,31.036,37.498,117,110,323.34,11.081,11.573
36285,353.468,2.082,14.538,28.903,36.072,117,112,327.95,11.077,11.555
36286,352.959,1.693,14.582,28.924,36.047,116,112,328.02,11.043,11.563
36287,352.958,0.825,14.603,23.965,33.071,116,113,330.27,11.043,11.521
36288,353.471,0.342,14.58,23.37,32.449,117,114,330.38,11.077,11.55
36289,353.124,-0.493,14.619,17.697,29.96,116,115,330.3,11.054,11.489
36290,353.606,-0.975,14.594,11.923,25.047,117,116,330.48,11.086,11.763
36291,353.331,-1.774,14.619,13.654,27.633,116,117,326.93,11.068,11.681
36292,353.914,-2.227,14.581,13.41,27.199,117,118,333.73,11.107,11.722
36293,353.69,-2.99,14.595,23.936,34.776,117,119,332.56,11.092,11.627
36294,354.23,-3.458,14.558,23.906,37.015,118,120,331.18,11.127,11.191
36295,354.021,-4.22,14.571,21.69,35.358,118,121,330.26,11.114,11.227
36296,354.635,-4.695,14.532,20.74,33.512,119,122,329.2,11.155,11.452
36297,354.709,-5.53,14.527,21.328,33.973,119,123,330.92,11.16,11.444
36298,354.176,-5.891,14.56,23.607,36.284,119,123,330.92,11.124,11.309
36299,354.082,-6.756,14.563,25.243,37.579,119,125,334.11,11.118,11.285
36300,354.516,-7.266,14.536,25.154,37.952,120,125,333.35,11.147,11.194
36301,354.102,-8.061,14.556,31.129,42.738,120,126,332.63,11.119,11.098
36302,354.585,-8.527,14.522,33.925,41.684,121,127,332.57,11.151,11.881
36303,354.244,-9.237,14.53,42.122,48.976,121,128,336.07,11.129,11.822
36304,354.757,-9.643,14.489,40.729,48.8,122,129,333.99,11.163,11.503
36305,354.442,-10.379,14.498,31.435,40.873,122,130,336.14,11.142,11.603
36306,354.955,-10.854,14.462,31.527,40.857,122,130,336.14,11.176,11.624
36307,354.65,-11.613,14.47,39.335,47.607,123,131,335.08,11.156,11.54
36308,355.209,-12.119,14.435,37.738,50.267,123,132,335.49,11.193,10.447
36309,354.807,-12.913,14.451,34.111,47.229,123,133,337.49,11.166,10.556
36310,355.233,-13.462,14.427,35.078,46.394,124,133,335.23,11.194,10.951
36311,355.079,-14.386,14.435,21.04,34.91,124,135,336.44,11.184,11.236
36312,354.505,-14.77,14.466,30.357,44.148,124,135,336.44,11.146,10.653
36313,354.484,-15.738,14.469,30.803,44.546,124,136,336.1,11.144,10.64
36314,355.038,-16.32,14.441,29.437,41.796,125,137,336.83,11.181,11.068
36315,354.723,-17.203,14.457,26.171,39.152,125,138,338.33,11.161,11.133
36316,355.256,-17.788,14.43,26.162,39.116,125,139,339.61,11.196,11.137
36317,354.916,-18.679,14.451,22.156,35.89,125,140,338.59,11.173,11.216
36318,355.444,-19.249,14.422,24.227,32.58,126,141,332.64,11.209,12.191
36319,355.089,-20.095,14.437,37.179,44.342,126,142,336.78,11.185,12.072
36320,355.604,-20.666,14.405,32.643,44.323,127,142,336.12,11.219,11.067
36321,355.286,-21.481,14.414,45.887,56.047,127,143,334.98,11.198,10.669
36322,355.859,-22.068,14.382,45.146,56.697,128,144,327.05,11.236,10.27
36323,355.402,-22.835,14.392,50.707,61.717,128,145,325.87,11.206,10.015
36324,355.795,-23.393,14.367,52.784,62.555,128,145,325.87,11.232,10.29
36325,355.492,-24.233,14.368,43.908,54.598,129,146,328.61,11.212,10.654
36326,354.802,-24.51,14.393,53.299,64.883,128,146,331.13,11.166,9.622
36327,354.631,-25.439,14.397,29.443,43.546,129,147,334.87,11.154,10.646
36328,355.128,-26.107,14.381,30.933,45.256,129,148,333.3,11.188,10.458
36329,354.776,-26.995,14.395,50.82,63.358,129,149,331.11,11.164,9.567
36330,355.265,-27.657,14.376,53.525,67.581,130,150,335.22,11.197,8.946
36331,354.798,-28.504,14.384,61.835,75.354,130,151,330.0,11.166,8.41
36332,355.184,-29.069,14.363,65.412,74.869,130,151,330.0,11.191,9.168
36333,354.571,-29.908,14.373,43.513,55.57,130,152,328.65,11.15,10.3
36334,354.944,-30.502,14.355,43.586,55.546,131,153,328.81,11.175,10.327
36335,354.259,-31.434,14.373,50.006,61.198,131,153,328.81,11.129,10.1
36336,354.638,-32.043,14.356,49.05,62.349,132,154,327.67,11.155,9.508
36337,354.176,-32.978,14.361,61.121,73.179,132,155,323.76,11.124,8.821
36338,354.785,-33.576,14.333,60.578,71.404,132,155,323.76,11.165,9.261
36339,354.625,-34.491,14.323,59.106,70.112,133,156,322.54,11.154,9.355
36340,355.317,-35.068,14.291,58.7,68.807,134,157,323.37,11.2,9.746
36341,355.332,-35.956,14.277,55.153,65.67,134,157,323.37,11.201,9.932
36342,356.157,-36.484,14.242,54.731,64.857,135,158,322.51,11.256,10.13
36343,356.139,-37.353,14.228,63.708,72.897,136,158,323.67,11.255,9.616
36344,356.78,-37.922,14.199,63.621,74.941,136,159,322.18,11.297,8.779
36345,356.424,-38.882,14.196,59.317,71.057,137,159,331.16,11.274,9.096
36346,356.883,-39.522,14.177,59.236,71.5,137,160,330.28,11.304,8.946
36347,356.248,-40.531,14.186,52.814,65.668,137,161,336.75,11.262,9.339
36348,356.527,-41.173,14.179,53.877,67.94,138,161,334.96,11.281,8.892
36349,355.79,-42.198,14.194,59.183,73.024,138,162,322.84,11.232,8.557
36350,356.199,-42.799,14.177,61.47,68.991,138,163,335.01,11.259,11.008
36351,355.579,-43.825,14.191,26.302,38.386,138,164,341.96,11.217,11.423
36352,356.028,-44.407,14.177,27.069,37.486,139,164,340.91,11.248,11.795
36353,354.91,44.176,13.327,23.545,19.091,137,67,334.78,11.173,13.361
36354,354.523,43.681,13.352,21.363,18.061,137,68,333.96,11.147,13.211
36355,354.904,42.871,13.34,16.459,13.198,137,69,334.63,11.172,13.129
36356,354.361,42.476,13.366,15.54,28.884,136,70,339.65,11.136,11.42
36357,354.573,41.615,13.363,26.44,33.594,136,71,332.02,11.151,11.776
36358,353.932,41.202,13.394,29.259,39.906,136,72,327.8,11.108,11.031
36359,353.69,40.236,13.417,38.432,45.714,135,73,327.03,11.092,11.226
36360,354.115,39.656,13.411,36.846,44.043,136,73,327.52,11.12,11.311
36361,353.705,38.699,13.443,34.732,42.597,135,74,329.15,11.092,11.269
36362,354.36,38.122,13.426,33.577,41.28,135,75,332.21,11.136,11.348
36363,354.096,37.157,13.452,32.154,40.337,135,76,332.7,11.119,11.319
36364,354.673,36.568,13.437,31.094,39.167,135,77,328.26,11.157,11.384
36365,354.238,35.572,13.471,32.425,40.003,135,78,332.76,11.128,11.411
36366,354.715,34.974,13.459,26.446,33.64,135,79,332.46,11.16,11.734
36367,354.188,33.943,13.498,32.381,37.544,134,80,333.21,11.125,11.855
36368,354.667,33.332,13.487,32.207,37.314,134,80,333.21,11.157,11.865
36369,354.13,32.272,13.53,32.308,37.363,134,81,330.94,11.121,11.867
36370,354.599,31.65,13.52,36.604,42.075,134,82,332.6,11.152,11.622
36371,354.081,30.593,13.565,45.519,48.843,133,83,326.2,11.118,11.796
36372,354.574,29.982,13.557,41.139,43.83,133,84,323.98,11.151,12.071
36373,354.053,28.941,13.606,47.89,49.298,132,84,325.19,11.116,12.232
36374,354.525,28.341,13.6,54.528,56.807,132,85,313.69,11.147,11.782
36375,354.457,27.378,13.635,72.725,72.446,132,86,303.87,11.143,12.371
36376,353.932,26.94,13.676,68.848,72.439,131,86,319.32,11.108,10.533
36377,354.374,25.951,13.687,53.843,59.687,131,86,319.32,11.137,10.7
36378,353.898,25.429,13.724,57.34,59.48,130,87,310.91,11.106,11.711
36379,354.339,24.436,13.735,59.92,61.718,130,88,303.95,11.135,11.73
36380,353.827,23.957,13.777,60.464,61.806,129,88,304.98,11.101,11.885
36381,353.797,23.041,13.813,66.594,67.236,129,89,315.19,11.099,11.975
36382,354.286,22.624,13.806,73.435,74.946,129,89,315.19,11.131,11.169
36383,354.304,21.83,13.841,74.098,75.525,128,89,300.77,11.133,11.163
36384,353.832,21.417,13.883,73.535,75.335,127,90,303.7,11.101,10.989
36385,353.861,20.603,13.917,65.376,68.079,127,90,303.7,11.103,11.084
36386,354.36,20.201,13.908,63.392,65.842,127,90,303.7,11.136,11.289
36387,353.978,19.277,13.959,48.664,53.078,126,91,319.92,11.111,11.335
36388,354.503,18.827,13.945,49.425,53.903,126,92,320.22,11.146,11.276
36389,354.5,17.865,13.972,41.844,47.551,126,93,322.87,11.146,11.311
36390,353.968,17.334,14.012,40.966,48.602,125,93,324.72,11.11,10.939
36391,353.981,16.342,14.036,42.877,50.089,125,94,325.1,11.111,10.923
36392,354.529,15.902,14.02,47.861,55.374,125,95,321.57,11.148,10.577
36393,354.262,14.938,14.062,53.508,59.99,124,96,316.71,11.13,10.496
36394,354.847,14.541,14.045,50.626,56.819,125,96,317.1,11.169,10.729
36395,354.931,13.646,14.069,53.211,58.936,124,97,316.0,11.174,10.698
36396,354.429,13.169,14.112,54.426,58.803,124,98,316.32,11.141,11.007
36397,354.875,12.303,14.116,45.425,51.263,124,99,318.98,11.171,11.073
36398,354.431,11.809,14.156,45.218,51.272,123,99,322.36,11.141,11.033
36399,354.893,10.925,14.157,45.108,51.141,123,100,320.31,11.172,11.034
36400,354.413,10.456,14.199,47.072,51.06,122,101,315.66,11.14,11.429
36401,354.768,9.589,14.206,39.705,44.972,122,102,319.62,11.164,11.443
36402,354.227,9.144,14.253,41.768,44.611,121,102,315.89,11.127,11.882
36403,354.519,8.304,14.263,44.378,46.784,121,103,319.24,11.147,11.89
36404,353.991,7.922,14.312,46.389,47.184,120,104,323.41,11.112,12.228
36405,354.046,7.112,14.337,38.945,40.753,120,105,318.85,11.115,12.163
36406,354.625,6.679,14.314,44.179,47.073,121,105,318.11,11.154,11.765
36407,354.327,5.867,14.363,43.283,46.297,120,106,319.29,11.134,11.762
36408,354.8,5.456,14.347,45.936,49.233,120,107,324.61,11.166,11.592
36409,354.393,4.629,14.403,38.344,43.014,119,108,319.46,11.138,11.588
36410,354.869,4.231,14.387,46.749,52.034,120,108,320.59,11.17,11.072
36411,354.892,3.381,14.411,30.012,39.374,119,110,324.77,11.172,11.157
36412,354.432,2.919,14.452,31.384,38.015,119,110,324.77,11.141,11.523
36413,354.827,2.064,14.449,29.167,36.376,119,111,324.28,11.168,11.526
36414,354.316,1.623,14.494,29.165,36.387,118,112,326.92,11.133,11.526
36415,354.319,0.75,14.515,23.46,32.562,118,113,327.4,11.134,11.538
36416,354.837,0.319,14.489,21.431,30.491,118,114,329.12,11.168,11.644
36417,354.473,-0.57,14.529,13.197,26.463,118,115,331.6,11.144,11.663
36418,354.965,-0.998,14.502,16.891,29.596,119,116,331.19,11.177,11.478
36419,354.682,-1.854,14.529,16.712,30.521,118,117,334.62,11.158,11.502
36420,355.291,-2.266,14.492,21.014,35.483,119,118,330.69,11.198,11.069
36421,355.064,-3.105,14.508,25.496,38.67,119,119,333.88,11.183,11.066
36422,355.624,-3.525,14.473,25.422,38.52,120,120,330.98,11.221,11.082
36423,355.405,-4.351,14.485,25.83,38.835,120,121,330.06,11.206,11.082
36424,356.028,-4.75,14.446,25.222,37.681,121,122,328.87,11.248,11.228
36425,356.098,-5.57,14.44,25.18,37.673,121,123,330.26,11.252,11.228
36426,355.55,-6.008,14.474,21.403,34.04,121,123,330.26,11.216,11.436
36427,355.913,-6.849,14.45,25.09,36.544,121,125,333.47,11.24,11.455
36428,355.427,-7.308,14.479,20.849,32.394,121,125,333.47,11.207,11.675
36429,355.444,-8.141,14.472,34.393,42.388,121,126,336.43,11.209,11.791
36430,355.943,-8.51,14.435,33.671,42.495,122,127,339.21,11.242,11.614
36431,355.598,-9.301,14.445,39.726,47.369,122,128,334.84,11.219,11.669
36432,356.151,-9.697,14.408,38.17,49.806,123,129,333.12,11.256,10.624
36433,355.825,-10.514,14.417,39.429,50.834,123,130,334.54,11.234,10.61
36434,356.357,-10.952,14.384,39.55,50.2,124,130,335.19,11.269,10.809
36435,356.047,-11.798,14.394,33.412,45.452,124,131,335.67,11.249,10.852
36436,356.63,-12.265,14.361,33.519,45.732,125,132,335.23,11.287,10.799
36437,356.683,-13.165,14.357,30.385,43.356,125,133,336.15,11.291,10.823
36438,356.168,-13.584,14.38,41.933,54.675,125,134,337.91,11.257,10.092
36439,356.495,-14.532,14.366,33.443,47.754,126,135,334.51,11.279,10.26
36440,355.913,-14.99,14.396,31.173,45.541,125,135,337.41,11.24,10.404
36441,355.895,-15.955,14.4,38.245,51.369,125,137,336.83,11.239,10.276
36442,356.473,-16.412,14.368,37.123,46.374,126,137,337.33,11.277,11.419
36443,356.15,-17.363,14.382,24.013,36.62,126,138,338.68,11.256,11.334
36444,356.688,-17.827,14.353,23.833,35.123,127,139,333.29,11.291,11.619
36445,356.324,-18.823,14.372,27.755,38.023,127,140,333.28,11.267,11.653
36446,356.865,-19.265,14.34,29.188,37.287,128,141,334.77,11.303,12.075
36447,356.502,-20.261,14.358,25.399,34.426,128,142,336.66,11.279,12.024
36448,357.039,-20.713,14.327,25.111,34.561,128,142,336.66,11.315,11.95
36449,356.713,-21.705,14.342,32.005,39.965,128,144,327.05,11.293,12.04
36450,357.304,-22.168,14.311,31.767,44.752,129,144,331.32,11.332,10.773
36451,357.272,-23.13,14.312,36.21,48.241,130,145,333.28,11.331,10.748
36452,356.705,-23.553,14.331,61.288,73.78,129,146,328.61,11.293,8.634
36453,356.843,-24.43,14.32,51.464,65.378,130,147,334.38,11.302,9.114
36454,356.193,-24.81,14.339,53.538,67.479,130,147,334.38,11.258,8.956
36455,356.0,-25.755,14.348,47.825,62.172,130,148,335.69,11.246,9.241
36456,356.498,-26.304,14.333,40.122,53.607,130,149,332.86,11.279,10.085
36457,356.117,-27.316,14.348,40.676,54.105,130,150,335.22,11.253,10.071
36458,356.641,-27.853,14.326,39.184,50.855,131,150,334.37,11.288,10.699
36459,356.18,-28.757,14.333,62.432,70.531,131,151,330.56,11.258,10.234
36460,356.646,-29.2,14.304,61.086,70.313,132,152,330.46,11.289,9.797
36461,356.503,-30.144,14.299,41.156,53.331,132,152,330.46,11.279,10.419
36462,355.909,-30.62,14.319,45.087,57.424,132,153,329.26,11.24,10.09
36463,356.196,-31.683,14.303,46.293,58.463,133,154,327.96,11.259,10.056
36464,355.602,-32.174,14.322,42.614,54.671,132,154,327.67,11.219,10.374
36465,355.64,-33.193,14.311,56.194,66.231,133,155,325.49,11.222,10.008
36466,356.272,-33.727,14.282,56.559,68.003,134,156,324.33,11.264,9.44
36467,356.109,-34.685,14.272,62.502,73.154,134,156,324.33,11.253,9.113
36468,356.785,-35.224,14.244,63.201,74.722,135,157,326.71,11.298,8.756
36469,356.816,-36.135,14.228,66.545,77.65,135,158,322.51,11.3,8.506
36470,357.588,-36.653,14.199,68.615,80.692,136,158,323.67,11.351,8.051
36471,357.573,-37.568,14.185,69.055,81.09,137,159,331.16,11.351,8.014
36473,357.788,-39.144,14.161,67.433,80.749,138,160,327.13,11.365,7.964
36474,358.185,-39.751,14.149,67.577,81.007,138,161,334.96,11.391,7.936
36475,358.073,-40.776,14.139,74.33,87.176,139,161,331.5,11.384,7.386
36476,357.462,-41.267,14.152,36.353,45.964,138,162,322.84,11.343,11.577
36477,357.263,-42.327,14.149,60.244,66.939,139,162,330.28,11.33,11.685
36478,357.78,-42.86,14.122,58.344,66.736,140,163,333.52,11.364,10.729
36479,357.686,-43.931,14.117,35.704,47.104,140,164,343.22,11.358,11.073
36480,357.077,-44.46,14.139,27.187,37.671,140,164,343.22,11.318,11.768
36481,355.772,44.275,13.284,20.514,20.951,138,68,333.88,11.231,12.838
36482,356.291,43.832,13.267,29.583,34.741,138,68,333.88,11.265,12.012
36483,356.304,42.9,13.278,20.422,28.343,138,69,332.32,11.266,11.907
36484,355.755,42.471,13.305,20.826,30.903,138,70,332.14,11.229,11.578
36485,356.048,41.519,13.304,29.909,36.668,138,71,328.09,11.249,11.697
36486,355.411,41.061,13.336,30.274,38.643,137,72,326.31,11.206,11.387
36487,355.701,40.034,13.34,34.199,41.338,137,73,326.83,11.226,11.436
36488,355.126,39.558,13.371,34.373,40.481,136,73,327.52,11.188,11.635
36489,355.206,38.534,13.385,32.512,39.091,136,75,331.41,11.193,11.61
36490,355.861,37.989,13.366,32.173,38.656,137,75,327.81,11.236,11.635
36491,355.59,36.989,13.393,29.816,36.975,136,76,331.43,11.218,11.604
36492,356.17,36.438,13.375,26.265,32.881,136,77,330.06,11.257,11.835
36493,355.729,35.42,13.408,25.811,32.556,136,78,332.92,11.227,11.829
36494,356.216,34.849,13.395,31.409,38.612,136,79,331.62,11.26,11.511
36495,355.681,33.791,13.435,34.11,40.514,135,80,333.02,11.224,11.543
36496,356.163,33.198,13.424,33.181,39.47,136,81,332.05,11.256,11.597
36497,355.618,32.116,13.466,36.508,41.907,135,82,331.03,11.22,11.639
36498,356.094,31.518,13.455,31.932,36.731,135,82,331.03,11.252,11.912
36499,355.567,30.438,13.5,41.235,44.021,134,83,328.76,11.217,12.045
36500,356.063,29.853,13.49,43.735,46.882,135,84,319.65,11.25,11.88
36501,355.54,28.795,13.54,53.606,55.191,134,85,320.2,11.215,12.037
36502,356.017,28.248,13.534,63.309,66.109,134,85,320.2,11.247,11.208
36503,355.888,27.216,13.57,56.971,60.65,133,86,313.37,11.238,11.195
36504,355.336,26.8,13.611,66.428,62.005,132,86,303.87,11.201,14.354
36505,355.276,25.858,13.645,45.394,42.809,132,87,314.2,11.197,13.254
36506,355.765,25.261,13.636,60.629,61.081,132,87,314.2,11.23,12.24
36507,355.296,24.36,13.689,58.415,59.182,131,88,307.54,11.199,12.161
36508,355.749,23.82,13.685,64.495,65.921,131,88,307.54,11.229,11.69
36509,355.242,23.001,13.742,71.821,72.192,130,89,305.12,11.195,11.92
36510,355.728,22.562,13.737,75.656,76.453,130,89,305.12,11.227,11.45
36511,355.254,21.819,13.794,73.567,74.638,129,89,315.19,11.196,11.404
36512,355.717,21.382,13.789,69.244,69.831,129,90,314.71,11.227,11.882
36513,355.266,20.599,13.845,62.312,63.89,128,90,308.03,11.197,11.69
36514,355.762,20.134,13.836,63.739,65.465,128,90,308.03,11.23,11.561
36515,355.383,19.287,13.885,49.079,53.251,127,91,316.66,11.204,11.373
36516,355.908,18.76,13.871,44.847,48.511,128,92,314.77,11.239,11.663
36517,355.902,17.794,13.898,46.699,49.947,127,93,316.73,11.239,11.693
36518,355.371,17.359,13.939,44.802,51.54,127,93,316.73,11.204,10.926
36519,355.384,16.388,13.964,45.985,52.397,126,94,320.83,11.204,10.933
36520,355.923,15.893,13.95,53.512,60.315,126,95,319.85,11.241,10.408
36521,355.655,15.009,13.99,51.904,59.066,126,96,317.44,11.223,10.411
36522,356.239,14.538,13.974,46.574,53.376,126,96,317.44,11.262,10.794
36523,356.321,13.647,13.997,54.589,59.569,126,97,316.98,11.267,10.817
36524,355.818,13.224,14.037,53.967,59.935,125,98,317.2,11.234,10.581
36525,355.794,12.319,14.067,48.441,55.657,125,99,319.11,11.232,10.585
36526,356.274,11.837,14.055,43.941,51.01,125,99,319.11,11.264,10.86
36527,356.271,10.914,14.081,45.571,52.2,125,100,319.93,11.264,10.865
36528,355.789,10.481,14.12,45.761,52.027,124,101,321.9,11.232,10.938
36529,356.143,9.558,14.128,43.444,50.251,124,102,321.9,11.255,10.929
36530,355.603,9.134,14.17,43.521,50.053,123,102,321.83,11.219,10.986
36531,355.898,8.245,14.181,47.026,52.661,123,103,321.81,11.239,11.001
36532,355.357,7.859,14.226,47.983,52.078,122,104,322.2,11.203,11.33
36533,355.406,7.045,14.252,44.861,49.612,122,105,320.03,11.206,11.305
36534,355.992,6.585,14.23,37.995,41.844,122,105,320.03,11.245,11.767
36535,355.684,5.808,14.276,44.975,47.299,122,106,320.38,11.224,11.857
36536,356.151,5.327,14.261,38.014,39.368,122,107,319.92,11.256,12.248
36537,355.744,4.578,14.316,42.135,42.699,121,108,321.6,11.229,12.321
36538,356.202,4.081,14.3,36.115,35.453,121,109,322.91,11.259,12.647
36539,355.777,3.308,14.353,22.025,24.815,120,110,324.05,11.231,12.392
36540,356.205,2.778,14.336,31.566,35.544,121,110,323.27,11.259,11.936
36541,355.712,1.997,14.391,26.453,32.172,120,112,329.96,11.226,11.858
36542,356.112,1.501,14.378,33.326,39.054,120,112,329.96,11.253,11.566
36543,355.688,0.708,14.425,23.17,33.196,120,113,328.81,11.225,11.422
36544,356.207,0.196,14.402,21.569,31.662,120,114,329.81,11.259,11.497
36545,355.85,-0.618,14.439,17.62,30.387,120,115,331.17,11.236,11.42
36546,356.343,-1.121,14.414,15.553,28.616,120,116,329.56,11.269,11.518
36547,356.067,-1.912,14.441,15.454,29.893,120,117,331.08,11.25,11.432
36548,356.671,-2.388,14.404,12.004,25.574,121,118,336.04,11.29,11.817
36549,356.455,-3.162,14.42,17.085,29.124,121,119,335.66,11.276,11.762
36550,357.016,-3.654,14.385,18.345,32.344,122,120,331.09,11.313,11.34
36551,356.807,-4.415,14.399,25.325,37.742,122,121,330.07,11.299,11.22
36552,357.409,-4.917,14.365,28.875,43.021,123,122,329.06,11.339,10.601
36553,357.479,-5.729,14.359,39.662,52.039,123,123,327.15,11.344,10.283
36554,356.948,-6.048,14.388,25.065,37.495,122,123,328.1,11.309,11.242
36555,356.847,-6.897,14.392,27.069,39.093,123,125,334.05,11.302,11.213
36556,357.284,-7.374,14.363,29.078,38.738,123,125,334.05,11.331,11.615
36557,356.833,-8.133,14.384,33.941,42.844,123,126,331.86,11.301,11.569
36558,357.333,-8.603,14.35,32.057,43.205,124,127,331.48,11.334,11.119
36559,356.994,-9.376,14.364,33.92,44.782,124,128,332.22,11.312,11.087
36560,357.549,-9.857,14.328,34.354,44.407,125,129,332.93,11.349,11.266
